Speaker,Language,Text,words_phones_ID_unigram,words_phones_IR_unigram,words_phones_SR_unigram,words_phones_ID_bigram,words_phones_IR_bigram,words_phones_SR_bigram,words_phones_ID_trigram,words_phones_IR_trigram,words_phones_SR_trigram,words_phones_ID_4gram,words_phones_IR_4gram,words_phones_SR_4gram,sentences_phones_ID_unigram,sentences_phones_IR_unigram,sentences_phones_SR_unigram,sentences_phones_ID_bigram,sentences_phones_IR_bigram,sentences_phones_SR_bigram,sentences_phones_ID_trigram,sentences_phones_IR_trigram,sentences_phones_SR_trigram,sentences_phones_ID_4gram,sentences_phones_IR_4gram,sentences_phones_SR_4gram,words_sylls_ID_unigram,words_sylls_IR_unigram,words_sylls_SR_unigram,words_sylls_ID_bigram,words_sylls_IR_bigram,words_sylls_SR_bigram,words_sylls_ID_trigram,words_sylls_IR_trigram,words_sylls_SR_trigram,words_sylls_ID_4gram,words_sylls_IR_4gram,words_sylls_SR_4gram,sentences_sylls_ID_unigram,sentences_sylls_IR_unigram,sentences_sylls_SR_unigram,sentences_sylls_ID_bigram,sentences_sylls_IR_bigram,sentences_sylls_SR_bigram,sentences_sylls_ID_trigram,sentences_sylls_IR_trigram,sentences_sylls_SR_trigram,sentences_sylls_ID_4gram,sentences_sylls_IR_4gram,sentences_sylls_SR_4gram
FRA_F1(Je),FRA,O1,4.751,79.371,16.705,3.7,61.815,16.705,3.997,66.77,16.705,4.395,73.42,16.705,4.751,79.371,16.705,3.982,66.522,16.705,4.087,68.269,16.705,4.579,76.494,16.705,7.86,56.535,7.193,7.157,51.479,7.193,5.483,39.437,7.193,3.448,24.802,7.193,7.86,56.535,7.193,8.155,58.655,7.193,8.378,60.261,7.193,8.3,59.699,7.193
FRA_F1(Je),FRA,O2,4.751,79.239,16.677,3.7,61.712,16.677,3.997,66.659,16.677,4.395,73.298,16.677,4.751,79.239,16.677,3.982,66.411,16.677,4.087,68.155,16.677,4.579,76.366,16.677,7.86,59.169,7.528,7.157,53.877,7.528,5.483,41.273,7.528,3.448,25.957,7.528,7.86,59.169,7.528,8.155,61.387,7.528,8.378,63.068,7.528,8.3,62.48,7.528
FRA_F1(Je),FRA,O3,4.751,68.785,14.477,3.7,53.57,14.477,3.997,57.865,14.477,4.395,63.628,14.477,4.751,68.785,14.477,3.982,57.649,14.477,4.087,59.163,14.477,4.579,66.291,14.477,7.86,50.575,6.434,7.157,46.052,6.434,5.483,35.279,6.434,3.448,22.187,6.434,7.86,50.575,6.434,8.155,52.472,6.434,8.378,53.908,6.434,8.3,53.406,6.434
FRA_F1(Je),FRA,O4,4.751,71.452,15.039,3.7,55.647,15.039,3.997,60.108,15.039,4.395,66.095,15.039,4.751,71.452,15.039,3.982,59.884,15.039,4.087,61.457,15.039,4.579,68.862,15.039,7.86,53.041,6.748,7.157,48.297,6.748,5.483,36.999,6.748,3.448,23.269,6.748,7.86,53.041,6.748,8.155,55.031,6.748,8.378,56.537,6.748,8.3,56.01,6.748
FRA_F1(Je),FRA,O6,4.751,79.25,16.68,3.7,61.72,16.68,3.997,66.668,16.68,4.395,73.308,16.68,4.751,79.25,16.68,3.982,66.42,16.68,4.087,68.165,16.68,4.579,76.377,16.68,7.86,57.165,7.273,7.157,52.053,7.273,5.483,39.876,7.273,3.448,25.078,7.273,7.86,57.165,7.273,8.155,59.309,7.273,8.378,60.933,7.273,8.3,60.364,7.273
FRA_F1(Je),FRA,O8,4.751,80.22,16.884,3.7,62.476,16.884,3.997,67.484,16.884,4.395,74.206,16.884,4.751,80.22,16.884,3.982,67.233,16.884,4.087,68.999,16.884,4.579,77.312,16.884,7.86,56.106,7.138,7.157,51.088,7.138,5.483,39.137,7.138,3.448,24.614,7.138,7.86,56.106,7.138,8.155,58.21,7.138,8.378,59.803,7.138,8.3,59.246,7.138
FRA_F1(Je),FRA,O9,4.751,83.347,17.542,3.7,64.911,17.542,3.997,70.114,17.542,4.395,77.097,17.542,4.751,83.347,17.542,3.982,69.853,17.542,4.087,71.688,17.542,4.579,80.325,17.542,7.86,58.621,7.458,7.157,53.378,7.458,5.483,40.892,7.458,3.448,25.717,7.458,7.86,58.621,7.458,8.155,60.82,7.458,8.378,62.485,7.458,8.3,61.902,7.458
FRA_F1(Je),FRA,P0,4.751,77.133,16.234,3.7,60.071,16.234,3.997,64.887,16.234,4.395,71.349,16.234,4.751,77.133,16.234,3.982,64.645,16.234,4.087,66.343,16.234,4.579,74.336,16.234,7.86,55.501,7.061,7.157,50.537,7.061,5.483,38.715,7.061,3.448,24.348,7.061,7.86,55.501,7.061,8.155,57.582,7.061,8.378,59.158,7.061,8.3,58.607,7.061
FRA_F1(Je),FRA,P1,4.751,78.94,16.615,3.7,61.479,16.615,3.997,66.408,16.615,4.395,73.022,16.615,4.751,78.94,16.615,3.982,66.16,16.615,4.087,67.898,16.615,4.579,76.078,16.615,7.86,54.987,6.996,7.157,50.069,6.996,5.483,38.357,6.996,3.448,24.123,6.996,7.86,54.987,6.996,8.155,57.049,6.996,8.378,58.611,6.996,8.3,58.064,6.996
FRA_F1(Je),FRA,P2,4.751,78.76,16.577,3.7,61.339,16.577,3.997,66.256,16.577,4.395,72.855,16.577,4.751,78.76,16.577,3.982,66.009,16.577,4.087,67.743,16.577,4.579,75.905,16.577,7.86,58.179,7.402,7.157,52.976,7.402,5.483,40.583,7.402,3.448,25.523,7.402,7.86,58.179,7.402,8.155,60.361,7.402,8.378,62.013,7.402,8.3,61.435,7.402
FRA_F1(Je),FRA,P3,4.751,78.953,16.617,3.7,61.489,16.617,3.997,66.418,16.617,4.395,73.033,16.617,4.751,78.953,16.617,3.982,66.171,16.617,4.087,67.909,16.617,4.579,76.09,16.617,7.86,55.978,7.122,7.157,50.971,7.122,5.483,39.048,7.122,3.448,24.558,7.122,7.86,55.978,7.122,8.155,58.077,7.122,8.378,59.667,7.122,8.3,59.111,7.122
FRA_F1(Je),FRA,P8,4.751,75.115,15.81,3.7,58.5,15.81,3.997,63.19,15.81,4.395,69.483,15.81,4.751,75.115,15.81,3.982,62.954,15.81,4.087,64.608,15.81,4.579,72.392,15.81,7.86,53.4,6.794,7.157,48.624,6.794,5.483,37.249,6.794,3.448,23.426,6.794,7.86,53.4,6.794,8.155,55.402,6.794,8.378,56.919,6.794,8.3,56.388,6.794
FRA_F1(Je),FRA,P9,4.751,71.299,15.006,3.7,55.528,15.006,3.997,59.98,15.006,4.395,65.953,15.006,4.751,71.299,15.006,3.982,59.756,15.006,4.087,61.326,15.006,4.579,68.714,15.006,7.86,51.197,6.513,7.157,46.618,6.513,5.483,35.713,6.513,3.448,22.46,6.513,7.86,51.197,6.513,8.155,53.117,6.513,8.378,54.571,6.513,8.3,54.062,6.513
FRA_F1(Je),FRA,Q0,4.751,80.519,16.947,3.7,62.708,16.947,3.997,67.736,16.947,4.395,74.482,16.947,4.751,80.519,16.947,3.982,67.483,16.947,4.087,69.256,16.947,4.579,77.6,16.947,7.86,58.146,7.397,7.157,52.945,7.397,5.483,40.56,7.397,3.448,25.509,7.397,7.86,58.146,7.397,8.155,60.326,7.397,8.378,61.977,7.397,8.3,61.4,7.397
FRA_F1(Je),FRA,Q1,4.751,83.416,17.557,3.7,64.964,17.557,3.997,70.173,17.557,4.395,77.161,17.557,4.751,83.416,17.557,3.982,69.911,17.557,4.087,71.748,17.557,4.579,80.391,17.557,7.86,55.484,7.059,7.157,50.522,7.059,5.483,38.703,7.059,3.448,24.341,7.059,7.86,55.484,7.059,8.155,57.565,7.059,8.378,59.14,7.059,8.3,58.589,7.059
FRA_F2(Be),FRA,O1,4.751,77.513,16.314,3.7,60.367,16.314,3.997,65.207,16.314,4.395,71.701,16.314,4.751,77.513,16.314,3.982,64.964,16.314,4.087,66.671,16.314,4.579,74.703,16.314,7.86,55.212,7.024,7.157,50.274,7.024,5.483,38.513,7.024,3.448,24.221,7.024,7.86,55.212,7.024,8.155,57.282,7.024,8.378,58.85,7.024,8.3,58.301,7.024
FRA_F2(Be),FRA,O2,4.751,83.35,17.543,3.7,64.913,17.543,3.997,70.117,17.543,4.395,77.1,17.543,4.751,83.35,17.543,3.982,69.856,17.543,4.087,71.691,17.543,4.579,80.328,17.543,7.86,62.238,7.918,7.157,56.672,7.918,5.483,43.415,7.918,3.448,27.304,7.918,7.86,62.238,7.918,8.155,64.572,7.918,8.378,66.339,7.918,8.3,65.721,7.918
FRA_F2(Be),FRA,O3,4.751,73.568,15.484,3.7,57.295,15.484,3.997,61.888,15.484,4.395,68.052,15.484,4.751,73.568,15.484,3.982,61.658,15.484,4.087,63.277,15.484,4.579,70.901,15.484,7.86,54.092,6.882,7.157,49.254,6.882,5.483,37.732,6.882,3.448,23.73,6.882,7.86,54.092,6.882,8.155,56.12,6.882,8.378,57.657,6.882,8.3,57.119,6.882
FRA_F2(Be),FRA,O4,4.751,72.904,15.344,3.7,56.778,15.344,3.997,61.33,15.344,4.395,67.438,15.344,4.751,72.904,15.344,3.982,61.102,15.344,4.087,62.707,15.344,4.579,70.261,15.344,7.86,54.12,6.885,7.157,49.279,6.885,5.483,37.752,6.885,3.448,23.742,6.885,7.86,54.12,6.885,8.155,56.149,6.885,8.378,57.686,6.885,8.3,57.148,6.885
FRA_F2(Be),FRA,O6,4.751,80.009,16.84,3.7,62.311,16.84,3.997,67.307,16.84,4.395,74.01,16.84,4.751,80.009,16.84,3.982,67.056,16.84,4.087,68.818,16.84,4.579,77.108,16.84,7.86,57.713,7.342,7.157,52.551,7.342,5.483,40.258,7.342,3.448,25.319,7.342,7.86,57.713,7.342,8.155,59.877,7.342,8.378,61.516,7.342,8.3,60.943,7.342
FRA_F2(Be),FRA,O8,4.751,86.578,18.222,3.7,67.428,18.222,3.997,72.833,18.222,4.395,80.087,18.222,4.751,86.578,18.222,3.982,72.562,18.222,4.087,74.468,18.222,4.579,83.44,18.222,7.86,60.553,7.704,7.157,55.137,7.704,5.483,42.239,7.704,3.448,26.565,7.704,7.86,60.553,7.704,8.155,62.824,7.704,8.378,64.543,7.704,8.3,63.942,7.704
FRA_F2(Be),FRA,O9,4.751,82.566,17.378,3.7,64.303,17.378,3.997,69.458,17.378,4.395,76.375,17.378,4.751,82.566,17.378,3.982,69.199,17.378,4.087,71.017,17.378,4.579,79.573,17.378,7.86,58.072,7.388,7.157,52.879,7.388,5.483,40.509,7.388,3.448,25.476,7.388,7.86,58.072,7.388,8.155,60.25,7.388,8.378,61.899,7.388,8.3,61.322,7.388
FRA_F2(Be),FRA,P0,4.751,78.17,16.453,3.7,60.879,16.453,3.997,65.76,16.453,4.395,72.309,16.453,4.751,78.17,16.453,3.982,65.515,16.453,4.087,67.236,16.453,4.579,75.336,16.453,7.86,56.248,7.156,7.157,51.217,7.156,5.483,39.236,7.156,3.448,24.676,7.156,7.86,56.248,7.156,8.155,58.357,7.156,8.378,59.954,7.156,8.3,59.395,7.156
FRA_F2(Be),FRA,P1,4.751,74.916,15.768,3.7,58.345,15.768,3.997,63.022,15.768,4.395,69.299,15.768,4.751,74.916,15.768,3.982,62.788,15.768,4.087,64.437,15.768,4.579,72.2,15.768,7.86,52.184,6.639,7.157,47.517,6.639,5.483,36.401,6.639,3.448,22.893,6.639,7.86,52.184,6.639,8.155,54.141,6.639,8.378,55.623,6.639,8.3,55.104,6.639
FRA_F2(Be),FRA,P2,4.751,78.337,16.488,3.7,61.009,16.488,3.997,65.901,16.488,4.395,72.464,16.488,4.751,78.337,16.488,3.982,65.655,16.488,4.087,67.38,16.488,4.579,75.497,16.488,7.86,57.867,7.362,7.157,52.691,7.362,5.483,40.365,7.362,3.448,25.386,7.362,7.86,57.867,7.362,8.155,60.037,7.362,8.378,61.68,7.362,8.3,61.105,7.362
FRA_F2(Be),FRA,P3,4.751,78.302,16.48,3.7,60.982,16.48,3.997,65.871,16.48,4.395,72.431,16.48,4.751,78.302,16.48,3.982,65.625,16.48,4.087,67.349,16.48,4.579,75.463,16.48,7.86,55.517,7.063,7.157,50.551,7.063,5.483,38.726,7.063,3.448,24.355,7.063,7.86,55.517,7.063,8.155,57.599,7.063,8.378,59.175,7.063,8.3,58.624,7.063
FRA_F2(Be),FRA,P8,4.751,82.558,17.376,3.7,64.297,17.376,3.997,69.451,17.376,4.395,76.368,17.376,4.751,82.558,17.376,3.982,69.193,17.376,4.087,71.01,17.376,4.579,79.565,17.376,7.86,58.691,7.467,7.157,53.442,7.467,5.483,40.941,7.467,3.448,25.748,7.467,7.86,58.691,7.467,8.155,60.892,7.467,8.378,62.559,7.467,8.3,61.976,7.467
FRA_F2(Be),FRA,P9,4.751,75.34,15.857,3.7,58.675,15.857,3.997,63.379,15.857,4.395,69.692,15.857,4.751,75.34,15.857,3.982,63.143,15.857,4.087,64.802,15.857,4.579,72.609,15.857,7.86,54.099,6.883,7.157,49.26,6.883,5.483,37.737,6.883,3.448,23.733,6.883,7.86,54.099,6.883,8.155,56.128,6.883,8.378,57.664,6.883,8.3,57.126,6.883
FRA_F2(Be),FRA,Q0,4.751,76.506,16.102,3.7,59.583,16.102,3.997,64.36,16.102,4.395,70.77,16.102,4.751,76.506,16.102,3.982,64.12,16.102,4.087,65.804,16.102,4.579,73.732,16.102,7.86,55.248,7.029,7.157,50.306,7.029,5.483,38.538,7.029,3.448,24.237,7.029,7.86,55.248,7.029,8.155,57.32,7.029,8.378,58.888,7.029,8.3,58.339,7.029
FRA_F2(Be),FRA,Q1,4.751,82.446,17.352,3.7,64.209,17.352,3.997,69.357,17.352,4.395,76.264,17.352,4.751,82.446,17.352,3.982,69.098,17.352,4.087,70.913,17.352,4.579,79.457,17.352,7.86,54.839,6.977,7.157,49.934,6.977,5.483,38.253,6.977,3.448,24.058,6.977,7.86,54.839,6.977,8.155,56.895,6.977,8.378,58.453,6.977,8.3,57.908,6.977
FRA_F3(Ma),FRA,O1,4.751,87.941,18.509,3.7,68.489,18.509,3.997,73.979,18.509,4.395,81.347,18.509,4.751,87.941,18.509,3.982,73.704,18.509,4.087,75.64,18.509,4.579,84.753,18.509,7.86,62.639,7.969,7.157,57.037,7.969,5.483,43.695,7.969,3.448,27.48,7.969,7.86,62.639,7.969,8.155,64.988,7.969,8.378,66.767,7.969,8.3,66.145,7.969
FRA_F3(Ma),FRA,O2,4.751,85.092,17.909,3.7,66.27,17.909,3.997,71.583,17.909,4.395,78.712,17.909,4.751,85.092,17.909,3.982,71.316,17.909,4.087,73.19,17.909,4.579,82.007,17.909,7.86,63.539,8.084,7.157,57.856,8.084,5.483,44.322,8.084,3.448,27.875,8.084,7.86,63.539,8.084,8.155,65.922,8.084,8.378,67.726,8.084,8.3,67.095,8.084
FRA_F3(Ma),FRA,O3,4.751,77.454,16.302,3.7,60.322,16.302,3.997,65.158,16.302,4.395,71.647,16.302,4.751,77.454,16.302,3.982,64.915,16.302,4.087,66.62,16.302,4.579,74.646,16.302,7.86,56.95,7.245,7.157,51.856,7.245,5.483,39.726,7.245,3.448,24.984,7.245,7.86,56.95,7.245,8.155,59.085,7.245,8.378,60.703,7.245,8.3,60.137,7.245
FRA_F3(Ma),FRA,O4,4.751,77.802,16.375,3.7,60.593,16.375,3.997,65.45,16.375,4.395,71.969,16.375,4.751,77.802,16.375,3.982,65.206,16.375,4.087,66.919,16.375,4.579,74.981,16.375,7.86,57.755,7.348,7.157,52.59,7.348,5.483,40.288,7.348,3.448,25.337,7.348,7.86,57.755,7.348,8.155,59.921,7.348,8.378,61.561,7.348,8.3,60.988,7.348
