Speaker,Language,Text,ShE,NS_coupe,NS_sidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_unigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_esidaine
SRP_M4(Vo),SRP,O9,8.79,75,,5.47,,,,,
SRP_M4(Vo),SRP,P0,8.79,137,,5.47,,,,,
SRP_M4(Vo),SRP,P1,8.79,121,,5.47,,,,,
SRP_M4(Vo),SRP,P2,8.79,98,,5.47,,,,,
SRP_M4(Vo),SRP,P3,8.79,129,,5.47,,,,,
SRP_M4(Vo),SRP,P8,8.79,110,,5.47,,,,,
SRP_M4(Vo),SRP,P9,8.79,111,,5.47,,,,,
SRP_M4(Vo),SRP,Q0,8.79,102,,5.47,,,,,
SRP_M4(Vo),SRP,Q1,8.79,89,,5.47,,,,,
SRP_M5(Ste),SRP,O1,8.79,87,,5.47,,,,,
SRP_M5(Ste),SRP,O2,8.79,99,,5.47,,,,,
SRP_M5(Ste),SRP,O3,8.79,120,,5.47,,,,,
SRP_M5(Ste),SRP,O4,8.79,128,,5.47,,,,,
SRP_M5(Ste),SRP,O6,8.79,98,,5.47,,,,,
SRP_M5(Ste),SRP,O8,8.79,110,,5.47,,,,,
SRP_M5(Ste),SRP,O9,8.79,75,,5.47,,,,,
SRP_M5(Ste),SRP,P0,8.79,137,,5.47,,,,,
SRP_M5(Ste),SRP,P1,8.79,121,,5.47,,,,,
SRP_M5(Ste),SRP,P2,8.79,98,,5.47,,,,,
SRP_M5(Ste),SRP,P3,8.79,129,,5.47,,,,,
SRP_M5(Ste),SRP,P8,8.79,110,,5.47,,,,,
SRP_M5(Ste),SRP,P9,8.79,111,,5.47,,,,,
SRP_M5(Ste),SRP,Q0,8.79,102,,5.47,,,,,
SRP_M5(Ste),SRP,Q1,8.79,89,,5.47,,,,,
THA_F1(Ja),THA,O1,9.13,64,,7.19,,,,,
THA_F1(Ja),THA,O2,9.13,74,,7.19,,,,,
THA_F1(Ja),THA,O3,9.13,85,,7.19,,,,,
THA_F1(Ja),THA,O4,9.13,110,,7.19,,,,,
THA_F1(Ja),THA,O6,9.13,78,,7.19,,,,,
THA_F1(Ja),THA,O8,9.13,93,,7.19,,,,,
THA_F1(Ja),THA,O9,9.13,60,,7.19,,,,,
THA_F1(Ja),THA,P0,9.13,103,,7.19,,,,,
THA_F1(Ja),THA,P1,9.13,96,,7.19,,,,,
THA_F1(Ja),THA,P2,9.13,79,,7.19,,,,,
THA_F1(Ja),THA,P3,9.13,95,,7.19,,,,,
THA_F1(Ja),THA,P8,9.13,81,,7.19,,,,,
THA_F1(Ja),THA,P9,9.13,77,,7.19,,,,,
THA_F1(Ja),THA,Q0,9.13,73,,7.19,,,,,
THA_F1(Ja),THA,Q1,9.13,56,,7.19,,,,,
THA_F2(Si),THA,O1,9.13,64,,7.19,,,,,
THA_F2(Si),THA,O2,9.13,74,,7.19,,,,,
THA_F2(Si),THA,O3,9.13,85,,7.19,,,,,
THA_F2(Si),THA,O4,9.13,110,,7.19,,,,,
THA_F2(Si),THA,O6,9.13,78,,7.19,,,,,
THA_F2(Si),THA,O8,9.13,93,,7.19,,,,,
THA_F2(Si),THA,O9,9.13,60,,7.19,,,,,
THA_F2(Si),THA,P0,9.13,103,,7.19,,,,,
THA_F2(Si),THA,P1,9.13,96,,7.19,,,,,
THA_F2(Si),THA,P2,9.13,79,,7.19,,,,,
THA_F2(Si),THA,P3,9.13,95,,7.19,,,,,
THA_F2(Si),THA,P8,9.13,81,,7.19,,,,,
THA_F2(Si),THA,P9,9.13,77,,7.19,,,,,
THA_F2(Si),THA,Q0,9.13,73,,7.19,,,,,
THA_F2(Si),THA,Q1,9.13,56,,7.19,,,,,
THA_F3(Fa),THA,O1,9.13,64,,7.19,,,,,
THA_F3(Fa),THA,O2,9.13,74,,7.19,,,,,
THA_F3(Fa),THA,O3,9.13,85,,7.19,,,,,
THA_F3(Fa),THA,O4,9.13,110,,7.19,,,,,
THA_F3(Fa),THA,O6,9.13,78,,7.19,,,,,
THA_F3(Fa),THA,O8,9.13,93,,7.19,,,,,
THA_F3(Fa),THA,O9,9.13,60,,7.19,,,,,
THA_F3(Fa),THA,P0,9.13,103,,7.19,,,,,
THA_F3(Fa),THA,P1,9.13,96,,7.19,,,,,
THA_F3(Fa),THA,P2,9.13,79,,7.19,,,,,
THA_F3(Fa),THA,P3,9.13,95,,7.19,,,,,
THA_F3(Fa),THA,P8,9.13,81,,7.19,,,,,
THA_F3(Fa),THA,P9,9.13,77,,7.19,,,,,
THA_F3(Fa),THA,Q0,9.13,73,,7.19,,,,,
THA_F3(Fa),THA,Q1,9.13,56,,7.19,,,,,
THA_F5(Ki),THA,O1,9.13,64,,7.19,,,,,
THA_F5(Ki),THA,O2,9.13,74,,7.19,,,,,
THA_F5(Ki),THA,O3,9.13,85,,7.19,,,,,
THA_F5(Ki),THA,O4,9.13,110,,7.19,,,,,
THA_F5(Ki),THA,O6,9.13,78,,7.19,,,,,
THA_F5(Ki),THA,O8,9.13,93,,7.19,,,,,
THA_F5(Ki),THA,O9,9.13,60,,7.19,,,,,
THA_F5(Ki),THA,P0,9.13,103,,7.19,,,,,
THA_F5(Ki),THA,P1,9.13,96,,7.19,,,,,
THA_F5(Ki),THA,P2,9.13,79,,7.19,,,,,
THA_F5(Ki),THA,P3,9.13,95,,7.19,,,,,
THA_F5(Ki),THA,P8,9.13,81,,7.19,,,,,
THA_F5(Ki),THA,P9,9.13,77,,7.19,,,,,
THA_F5(Ki),THA,Q0,9.13,73,,7.19,,,,,
THA_F5(Ki),THA,Q1,9.13,56,,7.19,,,,,
THA_F7(Pi),THA,O1,9.13,64,,7.19,,,,,
THA_F7(Pi),THA,O2,9.13,74,,7.19,,,,,
THA_F7(Pi),THA,O3,9.13,85,,7.19,,,,,
THA_F7(Pi),THA,O4,9.13,110,,7.19,,,,,
THA_F7(Pi),THA,O6,9.13,78,,7.19,,,,,
THA_F7(Pi),THA,O8,9.13,93,,7.19,,,,,
THA_F7(Pi),THA,O9,9.13,60,,7.19,,,,,
THA_F7(Pi),THA,P0,9.13,103,,7.19,,,,,
THA_F7(Pi),THA,P1,9.13,96,,7.19,,,,,
THA_F7(Pi),THA,P2,9.13,79,,7.19,,,,,
THA_F7(Pi),THA,P3,9.13,95,,7.19,,,,,
THA_F7(Pi),THA,P8,9.13,81,,7.19,,,,,
THA_F7(Pi),THA,P9,9.13,77,,7.19,,,,,
THA_F7(Pi),THA,Q0,9.13,73,,7.19,,,,,
THA_F7(Pi),THA,Q1,9.13,56,,7.19,,,,,
THA_M1(Pa),THA,O1,9.13,64,,7.19,,,,,
THA_M1(Pa),THA,O2,9.13,74,,7.19,,,,,
THA_M1(Pa),THA,O3,9.13,85,,7.19,,,,,
THA_M1(Pa),THA,O4,9.13,110,,7.19,,,,,
THA_M1(Pa),THA,O6,9.13,78,,7.19,,,,,
THA_M1(Pa),THA,O8,9.13,93,,7.19,,,,,
THA_M1(Pa),THA,O9,9.13,60,,7.19,,,,,
THA_M1(Pa),THA,P0,9.13,103,,7.19,,,,,
THA_M1(Pa),THA,P1,9.13,96,,7.19,,,,,
THA_M1(Pa),THA,P2,9.13,79,,7.19,,,,,
THA_M1(Pa),THA,P3,9.13,95,,7.19,,,,,
THA_M1(Pa),THA,P8,9.13,81,,7.19,,,,,
THA_M1(Pa),THA,P9,9.13,77,,7.19,,,,,
THA_M1(Pa),THA,Q0,9.13,73,,7.19,,,,,
THA_M1(Pa),THA,Q1,9.13,56,,7.19,,,,,
THA_M2(Ra),THA,O1,9.13,64,,7.19,,,,,
THA_M2(Ra),THA,O2,9.13,74,,7.19,,,,,
THA_M2(Ra),THA,O3,9.13,85,,7.19,,,,,
THA_M2(Ra),THA,O4,9.13,110,,7.19,,,,,
THA_M2(Ra),THA,O6,9.13,78,,7.19,,,,,
THA_M2(Ra),THA,O8,9.13,93,,7.19,,,,,
THA_M2(Ra),THA,O9,9.13,60,,7.19,,,,,
THA_M2(Ra),THA,P0,9.13,103,,7.19,,,,,
THA_M2(Ra),THA,P1,9.13,96,,7.19,,,,,
THA_M2(Ra),THA,P2,9.13,79,,7.19,,,,,
THA_M2(Ra),THA,P3,9.13,95,,7.19,,,,,
THA_M2(Ra),THA,P8,9.13,81,,7.19,,,,,
THA_M2(Ra),THA,P9,9.13,77,,7.19,,,,,
THA_M2(Ra),THA,Q0,9.13,73,,7.19,,,,,
THA_M2(Ra),THA,Q1,9.13,56,,7.19,,,,,
THA_M3(Shi),THA,O1,9.13,64,,7.19,,,,,
THA_M3(Shi),THA,O2,9.13,74,,7.19,,,,,
THA_M3(Shi),THA,O3,9.13,85,,7.19,,,,,
THA_M3(Shi),THA,O4,9.13,110,,7.19,,,,,
THA_M3(Shi),THA,O6,9.13,78,,7.19,,,,,
THA_M3(Shi),THA,O8,9.13,93,,7.19,,,,,
THA_M3(Shi),THA,O9,9.13,60,,7.19,,,,,
THA_M3(Shi),THA,P0,9.13,103,,7.19,,,,,
THA_M3(Shi),THA,P1,9.13,96,,7.19,,,,,
THA_M3(Shi),THA,P2,9.13,79,,7.19,,,,,
THA_M3(Shi),THA,P3,9.13,95,,7.19,,,,,
THA_M3(Shi),THA,P8,9.13,81,,7.19,,,,,
THA_M3(Shi),THA,P9,9.13,77,,7.19,,,,,
THA_M3(Shi),THA,Q0,9.13,73,,7.19,,,,,
THA_M3(Shi),THA,Q1,9.13,56,,7.19,,,,,
THA_M4(Su),THA,O1,9.13,64,,7.19,,,,,
THA_M4(Su),THA,O2,9.13,74,,7.19,,,,,
THA_M4(Su),THA,O3,9.13,85,,7.19,,,,,
THA_M4(Su),THA,O4,9.13,110,,7.19,,,,,
THA_M4(Su),THA,O6,9.13,78,,7.19,,,,,
THA_M4(Su),THA,O8,9.13,93,,7.19,,,,,
THA_M4(Su),THA,O9,9.13,60,,7.19,,,,,
THA_M4(Su),THA,P0,9.13,103,,7.19,,,,,
THA_M4(Su),THA,P1,9.13,96,,7.19,,,,,
THA_M4(Su),THA,P2,9.13,79,,7.19,,,,,
THA_M4(Su),THA,P3,9.13,95,,7.19,,,,,
THA_M4(Su),THA,P8,9.13,81,,7.19,,,,,
THA_M4(Su),THA,P9,9.13,77,,7.19,,,,,
THA_M4(Su),THA,Q0,9.13,73,,7.19,,,,,
THA_M4(Su),THA,Q1,9.13,56,,7.19,,,,,
THA_M5(Ik),THA,O1,9.13,64,,7.19,,,,,
THA_M5(Ik),THA,O2,9.13,74,,7.19,,,,,
THA_M5(Ik),THA,O3,9.13,85,,7.19,,,,,
THA_M5(Ik),THA,O4,9.13,110,,7.19,,,,,
THA_M5(Ik),THA,O6,9.13,78,,7.19,,,,,
THA_M5(Ik),THA,O8,9.13,93,,7.19,,,,,
THA_M5(Ik),THA,O9,9.13,60,,7.19,,,,,
THA_M5(Ik),THA,P0,9.13,103,,7.19,,,,,
THA_M5(Ik),THA,P1,9.13,96,,7.19,,,,,
THA_M5(Ik),THA,P2,9.13,79,,7.19,,,,,
THA_M5(Ik),THA,P3,9.13,95,,7.19,,,,,
THA_M5(Ik),THA,P8,9.13,81,,7.19,,,,,
THA_M5(Ik),THA,P9,9.13,77,,7.19,,,,,
THA_M5(Ik),THA,Q0,9.13,73,,7.19,,,,,
THA_M5(Ik),THA,Q1,9.13,56,,7.19,,,,,
TUR_F1(Em),TUR,O1,9.19,108,,5.34,,,,,
TUR_F1(Em),TUR,O2,9.19,139,,5.34,,,,,
TUR_F1(Em),TUR,O3,9.19,120,,5.34,,,,,
TUR_F1(Em),TUR,O4,9.19,143,,5.34,,,,,
TUR_F1(Em),TUR,O6,9.19,99,,5.34,,,,,
TUR_F1(Em),TUR,O8,9.19,130,,5.34,,,,,
TUR_F1(Em),TUR,O9,9.19,79,,5.34,,,,,
TUR_F1(Em),TUR,P0,9.19,102,,5.34,,,,,
TUR_F1(Em),TUR,P1,9.19,102,,5.34,,,,,
TUR_F1(Em),TUR,P2,9.19,116,,5.34,,,,,
TUR_F1(Em),TUR,P3,9.19,157,,5.34,,,,,
TUR_F1(Em),TUR,P8,9.19,94,,5.34,,,,,
TUR_F1(Em),TUR,P9,9.19,128,,5.34,,,,,
TUR_F1(Em),TUR,Q0,9.19,107,,5.34,,,,,
TUR_F1(Em),TUR,Q1,9.19,88,,5.34,,,,,
TUR_F2(Fe),TUR,O1,9.19,108,,5.34,,,,,
TUR_F2(Fe),TUR,O2,9.19,139,,5.34,,,,,
TUR_F2(Fe),TUR,O3,9.19,120,,5.34,,,,,
TUR_F2(Fe),TUR,O4,9.19,143,,5.34,,,,,
TUR_F2(Fe),TUR,O6,9.19,99,,5.34,,,,,
TUR_F2(Fe),TUR,O8,9.19,130,,5.34,,,,,
TUR_F2(Fe),TUR,O9,9.19,79,,5.34,,,,,
TUR_F2(Fe),TUR,P0,9.19,102,,5.34,,,,,
TUR_F2(Fe),TUR,P1,9.19,102,,5.34,,,,,
TUR_F2(Fe),TUR,P2,9.19,116,,5.34,,,,,
TUR_F2(Fe),TUR,P3,9.19,157,,5.34,,,,,
TUR_F2(Fe),TUR,P8,9.19,94,,5.34,,,,,
TUR_F2(Fe),TUR,P9,9.19,128,,5.34,,,,,
TUR_F2(Fe),TUR,Q0,9.19,107,,5.34,,,,,
TUR_F2(Fe),TUR,Q1,9.19,88,,5.34,,,,,
TUR_F3(Be),TUR,O1,9.19,108,,5.34,,,,,
TUR_F3(Be),TUR,O2,9.19,139,,5.34,,,,,
TUR_F3(Be),TUR,O3,9.19,120,,5.34,,,,,
TUR_F3(Be),TUR,O4,9.19,143,,5.34,,,,,
TUR_F3(Be),TUR,O6,9.19,99,,5.34,,,,,
TUR_F3(Be),TUR,O8,9.19,130,,5.34,,,,,
TUR_F3(Be),TUR,O9,9.19,79,,5.34,,,,,
TUR_F3(Be),TUR,P0,9.19,102,,5.34,,,,,
TUR_F3(Be),TUR,P1,9.19,102,,5.34,,,,,
TUR_F3(Be),TUR,P2,9.19,116,,5.34,,,,,
TUR_F3(Be),TUR,P3,9.19,157,,5.34,,,,,
TUR_F3(Be),TUR,P8,9.19,94,,5.34,,,,,
TUR_F3(Be),TUR,P9,9.19,128,,5.34,,,,,
TUR_F3(Be),TUR,Q0,9.19,107,,5.34,,,,,
TUR_F3(Be),TUR,Q1,9.19,88,,5.34,,,,,
TUR_F4(Ra),TUR,O1,9.19,108,,5.34,,,,,
TUR_F4(Ra),TUR,O2,9.19,139,,5.34,,,,,
TUR_F4(Ra),TUR,O3,9.19,120,,5.34,,,,,
TUR_F4(Ra),TUR,O4,9.19,143,,5.34,,,,,
TUR_F4(Ra),TUR,O6,9.19,99,,5.34,,,,,
TUR_F4(Ra),TUR,O8,9.19,130,,5.34,,,,,
TUR_F4(Ra),TUR,O9,9.19,79,,5.34,,,,,
TUR_F4(Ra),TUR,P0,9.19,102,,5.34,,,,,
TUR_F4(Ra),TUR,P1,9.19,102,,5.34,,,,,
TUR_F4(Ra),TUR,P2,9.19,116,,5.34,,,,,
TUR_F4(Ra),TUR,P3,9.19,157,,5.34,,,,,
TUR_F4(Ra),TUR,P8,9.19,94,,5.34,,,,,
TUR_F4(Ra),TUR,P9,9.19,128,,5.34,,,,,
TUR_F4(Ra),TUR,Q0,9.19,107,,5.34,,,,,
TUR_F4(Ra),TUR,Q1,9.19,88,,5.34,,,,,
TUR_F5(Nu),TUR,O1,9.19,108,,5.34,,,,,
TUR_F5(Nu),TUR,O2,9.19,139,,5.34,,,,,
TUR_F5(Nu),TUR,O3,9.19,120,,5.34,,,,,
TUR_F5(Nu),TUR,O4,9.19,143,,5.34,,,,,
TUR_F5(Nu),TUR,O6,9.19,99,,5.34,,,,,
TUR_F5(Nu),TUR,O8,9.19,130,,5.34,,,,,
TUR_F5(Nu),TUR,O9,9.19,79,,5.34,,,,,
TUR_F5(Nu),TUR,P0,9.19,102,,5.34,,,,,
TUR_F5(Nu),TUR,P1,9.19,102,,5.34,,,,,
TUR_F5(Nu),TUR,P2,9.19,116,,5.34,,,,,
TUR_F5(Nu),TUR,P3,9.19,157,,5.34,,,,,
TUR_F5(Nu),TUR,P8,9.19,94,,5.34,,,,,
TUR_F5(Nu),TUR,P9,9.19,128,,5.34,,,,,
TUR_F5(Nu),TUR,Q0,9.19,107,,5.34,,,,,
TUR_F5(Nu),TUR,Q1,9.19,88,,5.34,,,,,
TUR_M1(Ta),TUR,O1,9.19,108,,5.34,,,,,
TUR_M1(Ta),TUR,O2,9.19,139,,5.34,,,,,
TUR_M1(Ta),TUR,O3,9.19,120,,5.34,,,,,
TUR_M1(Ta),TUR,O4,9.19,143,,5.34,,,,,
TUR_M1(Ta),TUR,O6,9.19,99,,5.34,,,,,
TUR_M1(Ta),TUR,O8,9.19,130,,5.34,,,,,
TUR_M1(Ta),TUR,O9,9.19,79,,5.34,,,,,
TUR_M1(Ta),TUR,P0,9.19,102,,5.34,,,,,
TUR_M1(Ta),TUR,P1,9.19,102,,5.34,,,,,
TUR_M1(Ta),TUR,P2,9.19,116,,5.34,,,,,
TUR_M1(Ta),TUR,P3,9.19,157,,5.34,,,,,
TUR_M1(Ta),TUR,P8,9.19,94,,5.34,,,,,
TUR_M1(Ta),TUR,P9,9.19,128,,5.34,,,,,
TUR_M1(Ta),TUR,Q0,9.19,107,,5.34,,,,,
TUR_M1(Ta),TUR,Q1,9.19,88,,5.34,,,,,
TUR_M2(Al),TUR,O1,9.19,108,,5.34,,,,,
TUR_M2(Al),TUR,O2,9.19,139,,5.34,,,,,
TUR_M2(Al),TUR,O3,9.19,120,,5.34,,,,,
TUR_M2(Al),TUR,O4,9.19,143,,5.34,,,,,
TUR_M2(Al),TUR,O6,9.19,99,,5.34,,,,,
TUR_M2(Al),TUR,O8,9.19,130,,5.34,,,,,
TUR_M2(Al),TUR,O9,9.19,79,,5.34,,,,,
TUR_M2(Al),TUR,P0,9.19,102,,5.34,,,,,
TUR_M2(Al),TUR,P1,9.19,102,,5.34,,,,,
TUR_M2(Al),TUR,P2,9.19,116,,5.34,,,,,
TUR_M2(Al),TUR,P3,9.19,157,,5.34,,,,,
TUR_M2(Al),TUR,P8,9.19,94,,5.34,,,,,
TUR_M2(Al),TUR,P9,9.19,128,,5.34,,,,,
TUR_M2(Al),TUR,Q0,9.19,107,,5.34,,,,,
TUR_M2(Al),TUR,Q1,9.19,88,,5.34,,,,,
TUR_M3(En),TUR,O2,9.19,139,,5.34,,,,,
TUR_M3(En),TUR,O3,9.19,120,,5.34,,,,,
TUR_M3(En),TUR,O4,9.19,143,,5.34,,,,,
TUR_M3(En),TUR,O6,9.19,99,,5.34,,,,,
TUR_M3(En),TUR,O8,9.19,130,,5.34,,,,,
TUR_M3(En),TUR,O9,9.19,79,,5.34,,,,,
TUR_M3(En),TUR,P0,9.19,102,,5.34,,,,,
TUR_M3(En),TUR,P1,9.19,102,,5.34,,,,,
TUR_M3(En),TUR,P2,9.19,116,,5.34,,,,,
TUR_M3(En),TUR,P3,9.19,157,,5.34,,,,,
TUR_M3(En),TUR,P8,9.19,94,,5.34,,,,,
TUR_M3(En),TUR,P9,9.19,128,,5.34,,,,,
TUR_M3(En),TUR,Q0,9.19,107,,5.34,,,,,
TUR_M3(En),TUR,Q1,9.19,88,,5.34,,,,,
TUR_M4(An),TUR,O1,9.19,108,,5.34,,,,,
TUR_M4(An),TUR,O2,9.19,139,,5.34,,,,,
TUR_M4(An),TUR,O3,9.19,120,,5.34,,,,,
TUR_M4(An),TUR,O4,9.19,143,,5.34,,,,,
TUR_M4(An),TUR,O6,9.19,99,,5.34,,,,,
TUR_M4(An),TUR,O8,9.19,130,,5.34,,,,,
TUR_M4(An),TUR,O9,9.19,79,,5.34,,,,,
TUR_M4(An),TUR,P0,9.19,102,,5.34,,,,,
TUR_M4(An),TUR,P1,9.19,102,,5.34,,,,,
TUR_M4(An),TUR,P2,9.19,116,,5.34,,,,,
TUR_M4(An),TUR,P3,9.19,157,,5.34,,,,,
TUR_M4(An),TUR,P8,9.19,94,,5.34,,,,,
TUR_M4(An),TUR,P9,9.19,128,,5.34,,,,,
TUR_M4(An),TUR,Q0,9.19,107,,5.34,,,,,
TUR_M4(An),TUR,Q1,9.19,88,,5.34,,,,,
TUR_M5(Me),TUR,O1,9.19,108,,5.34,,,,,
TUR_M5(Me),TUR,O2,9.19,139,,5.34,,,,,
TUR_M5(Me),TUR,O3,9.19,120,,5.34,,,,,
TUR_M5(Me),TUR,O4,9.19,143,,5.34,,,,,
TUR_M5(Me),TUR,O6,9.19,99,,5.34,,,,,
TUR_M5(Me),TUR,O8,9.19,130,,5.34,,,,,
TUR_M5(Me),TUR,O9,9.19,79,,5.34,,,,,
TUR_M5(Me),TUR,P0,9.19,102,,5.34,,,,,
TUR_M5(Me),TUR,P1,9.19,102,,5.34,,,,,
TUR_M5(Me),TUR,P2,9.19,116,,5.34,,,,,
TUR_M5(Me),TUR,P3,9.19,157,,5.34,,,,,
TUR_M5(Me),TUR,P8,9.19,94,,5.34,,,,,
TUR_M5(Me),TUR,P9,9.19,128,,5.34,,,,,
TUR_M5(Me),TUR,Q0,9.19,107,,5.34,,,,,
TUR_M5(Me),TUR,Q1,9.19,88,,5.34,,,,,
VIE_F1(DTND),VIE,O1,9.72,49,,8.02,,,,,
VIE_F1(DTND),VIE,O2,9.72,93,,8.02,,,,,
VIE_F1(DTND),VIE,O3,9.72,55,,8.02,,,,,
VIE_F1(DTND),VIE,O4,9.72,89,,8.02,,,,,
VIE_F1(DTND),VIE,O6,9.72,80,,8.02,,,,,
VIE_F1(DTND),VIE,O8,9.72,81,,8.02,,,,,
VIE_F1(DTND),VIE,O9,9.72,52,,8.02,,,,,
VIE_F1(DTND),VIE,P0,9.72,102,,8.02,,,,,
VIE_F1(DTND),VIE,P1,9.72,77,,8.02,,,,,
VIE_F1(DTND),VIE,P2,9.72,81,,8.02,,,,,
VIE_F1(DTND),VIE,P3,9.72,90,,8.02,,,,,
VIE_F1(DTND),VIE,P8,9.72,75,,8.02,,,,,
VIE_F1(DTND),VIE,P9,9.72,61,,8.02,,,,,
VIE_F1(DTND),VIE,Q0,9.72,56,,8.02,,,,,
VIE_F1(DTND),VIE,Q1,9.72,55,,8.02,,,,,
VIE_F2(DTNH),VIE,O1,9.72,49,,8.02,,,,,
VIE_F2(DTNH),VIE,O2,9.72,93,,8.02,,,,,
VIE_F2(DTNH),VIE,O3,9.72,55,,8.02,,,,,
VIE_F2(DTNH),VIE,O4,9.72,89,,8.02,,,,,
VIE_F2(DTNH),VIE,O6,9.72,80,,8.02,,,,,
VIE_F2(DTNH),VIE,O8,9.72,81,,8.02,,,,,
VIE_F2(DTNH),VIE,O9,9.72,52,,8.02,,,,,
VIE_F2(DTNH),VIE,P0,9.72,102,,8.02,,,,,
VIE_F2(DTNH),VIE,P1,9.72,77,,8.02,,,,,
VIE_F2(DTNH),VIE,P2,9.72,81,,8.02,,,,,
VIE_F2(DTNH),VIE,P3,9.72,90,,8.02,,,,,
VIE_F2(DTNH),VIE,P8,9.72,75,,8.02,,,,,
VIE_F2(DTNH),VIE,P9,9.72,61,,8.02,,,,,
VIE_F2(DTNH),VIE,Q0,9.72,56,,8.02,,,,,
VIE_F2(DTNH),VIE,Q1,9.72,55,,8.02,,,,,
VIE_F3(Ly),VIE,O1,9.72,49,,8.02,,,,,
VIE_F3(Ly),VIE,O2,9.72,93,,8.02,,,,,
VIE_F3(Ly),VIE,O3,9.72,55,,8.02,,,,,
VIE_F3(Ly),VIE,O4,9.72,89,,8.02,,,,,
VIE_F3(Ly),VIE,O6,9.72,80,,8.02,,,,,
VIE_F3(Ly),VIE,O8,9.72,81,,8.02,,,,,
VIE_F3(Ly),VIE,O9,9.72,52,,8.02,,,,,
VIE_F3(Ly),VIE,P0,9.72,102,,8.02,,,,,
VIE_F3(Ly),VIE,P1,9.72,77,,8.02,,,,,
VIE_F3(Ly),VIE,P2,9.72,81,,8.02,,,,,
VIE_F3(Ly),VIE,P3,9.72,90,,8.02,,,,,
VIE_F3(Ly),VIE,P8,9.72,75,,8.02,,,,,
VIE_F3(Ly),VIE,P9,9.72,61,,8.02,,,,,
VIE_F3(Ly),VIE,Q0,9.72,56,,8.02,,,,,
VIE_F3(Ly),VIE,Q1,9.72,55,,8.02,,,,,
VIE_F4(Ma),VIE,O1,9.72,49,,8.02,,,,,
VIE_F4(Ma),VIE,O2,9.72,93,,8.02,,,,,
VIE_F4(Ma),VIE,O3,9.72,55,,8.02,,,,,
VIE_F4(Ma),VIE,O4,9.72,89,,8.02,,,,,
VIE_F4(Ma),VIE,O6,9.72,80,,8.02,,,,,
VIE_F4(Ma),VIE,O8,9.72,81,,8.02,,,,,
VIE_F4(Ma),VIE,O9,9.72,52,,8.02,,,,,
VIE_F4(Ma),VIE,P0,9.72,102,,8.02,,,,,
VIE_F4(Ma),VIE,P1,9.72,77,,8.02,,,,,
VIE_F4(Ma),VIE,P2,9.72,81,,8.02,,,,,
VIE_F4(Ma),VIE,P3,9.72,90,,8.02,,,,,
VIE_F4(Ma),VIE,P8,9.72,75,,8.02,,,,,
VIE_F4(Ma),VIE,P9,9.72,61,,8.02,,,,,
VIE_F4(Ma),VIE,Q0,9.72,56,,8.02,,,,,
VIE_F4(Ma),VIE,Q1,9.72,55,,8.02,,,,,
VIE_F5(Vu),VIE,O1,9.72,49,,8.02,,,,,
VIE_F5(Vu),VIE,O2,9.72,93,,8.02,,,,,
VIE_F5(Vu),VIE,O3,9.72,55,,8.02,,,,,
VIE_F5(Vu),VIE,O4,9.72,89,,8.02,,,,,
VIE_F5(Vu),VIE,O6,9.72,80,,8.02,,,,,
VIE_F5(Vu),VIE,O8,9.72,81,,8.02,,,,,
VIE_F5(Vu),VIE,O9,9.72,52,,8.02,,,,,
VIE_F5(Vu),VIE,P0,9.72,102,,8.02,,,,,
VIE_F5(Vu),VIE,P1,9.72,77,,8.02,,,,,
VIE_F5(Vu),VIE,P2,9.72,81,,8.02,,,,,
VIE_F5(Vu),VIE,P3,9.72,90,,8.02,,,,,
VIE_F5(Vu),VIE,P8,9.72,75,,8.02,,,,,
VIE_F5(Vu),VIE,P9,9.72,61,,8.02,,,,,
VIE_F5(Vu),VIE,Q0,9.72,56,,8.02,,,,,
VIE_F5(Vu),VIE,Q1,9.72,55,,8.02,,,,,
VIE_M1(NCP1),VIE,O1,9.72,49,,8.02,,,,,
VIE_M1(NCP1),VIE,O2,9.72,93,,8.02,,,,,
VIE_M1(NCP1),VIE,O3,9.72,55,,8.02,,,,,
VIE_M1(NCP1),VIE,O4,9.72,89,,8.02,,,,,
VIE_M1(NCP1),VIE,O6,9.72,80,,8.02,,,,,
VIE_M1(NCP1),VIE,O8,9.72,81,,8.02,,,,,
VIE_M1(NCP1),VIE,O9,9.72,52,,8.02,,,,,
VIE_M1(NCP1),VIE,P0,9.72,102,,8.02,,,,,
VIE_M1(NCP1),VIE,P1,9.72,77,,8.02,,,,,
VIE_M1(NCP1),VIE,P2,9.72,81,,8.02,,,,,
VIE_M1(NCP1),VIE,P3,9.72,90,,8.02,,,,,
VIE_M1(NCP1),VIE,P8,9.72,75,,8.02,,,,,
VIE_M1(NCP1),VIE,P9,9.72,61,,8.02,,,,,
VIE_M1(NCP1),VIE,Q0,9.72,56,,8.02,,,,,
VIE_M1(NCP1),VIE,Q1,9.72,55,,8.02,,,,,
VIE_M2(NVS1),VIE,O1,9.72,49,,8.02,,,,,
VIE_M2(NVS1),VIE,O2,9.72,93,,8.02,,,,,
VIE_M2(NVS1),VIE,O3,9.72,55,,8.02,,,,,
VIE_M2(NVS1),VIE,O4,9.72,89,,8.02,,,,,
VIE_M2(NVS1),VIE,O6,9.72,80,,8.02,,,,,
VIE_M2(NVS1),VIE,O8,9.72,81,,8.02,,,,,
